"","region","state","year","abundance","simpson","richness","evenness","encs"
"590","north_east","coahuila",2014,1.82641072532527,0.749702738464079,31,0.531862996734464,6.21155163426293
"591","north_east","coahuila",2015,2.02298091350988,0.798854538897292,34,0.57367387690176,7.56082955379723
"592","north_east","coahuila",2016,2.07274505158712,0.813894403120484,32,0.598067801390377,7.94660705145853
"593","north_east","durango",1980,1.24263282095366,0.591247989117442,46,0.324562342687191,3.46472346353593
"594","north_east","durango",1981,1.12813330674232,0.578675685968339,47,0.293010404650787,3.08988324912862
"595","north_east","durango",1982,1.27117695347221,0.585344222635193,48,0.328367591837885,3.56504598739183
"596","north_east","durango",1983,1.1114098564979,0.5681764642752,46,0.290288314156839,3.0386394214428
"597","north_east","durango",1984,1.2079798362304,0.595802554003432,37,0.334535391126024,3.34671690263527
"598","north_east","durango",1985,1.13036349627273,0.580517428436181,34,0.320546775742893,3.09678196426277
"599","north_east","durango",1986,1.08496884687201,0.560352503468121,48,0.280266729579501,2.95934762436813
"600","north_east","durango",1987,1.14771966049463,0.57383248423015,48,0.296476379619839,3.15099936261419
"601","north_east","durango",1988,1.18708941733591,0.578474359440153,48,0.306646287286826,3.2775277955472
"602","north_east","durango",1989,1.21723571638387,0.563250089600353,42,0.325667017338712,3.37783751534606
"603","north_east","durango",1990,1.15059371774571,0.576121884431227,46,0.30052271774547,3.16006854160752
"604","north_east","durango",1991,1.19088413589915,0.579093191479499,46,0.311046142109628,3.28998871901029
"605","north_east","durango",1992,1.36799107568189,0.633885637758703,47,0.355308735455828,3.92745280954178
"606","north_east","durango",1993,1.1397097543664,0.574829244969566,47,0.296017158890271,3.12586096601159
"607","north_east","durango",1994,1.12254873224386,0.573960036940338,46,0.293197668831887,3.07267565918805
"608","north_east","durango",1995,1.1020970008632,0.566391543554511,40,0.298761999293338,3.01047237259014
"609","north_east","durango",1996,1.11188387071178,0.574265799991331,47,0.288789933720446,3.04008012114851
"610","north_east","durango",1997,1.36102504379171,0.637539125748052,51,0.346156002561251,3.90018911814403
"611","north_east","durango",1998,1.13453995016774,0.55635501400932,48,0.293071826281028,3.10974257722158
"612","north_east","durango",1999,1.01175337366152,0.543167888576954,36,0.282335154644784,2.75041930241638
"613","north_east","durango",2000,1.11079333126444,0.570060286322773,48,0.286937652716704,3.03676660094395
"614","north_east","durango",2001,1.01885194114413,0.547788585576468,46,0.266113181056452,2.7700128000469
"615","north_east","durango",2002,0.978175875992571,0.523833767335706,48,0.252680207831204,2.65960037353129
"616","north_east","durango",2003,1.04983970620284,0.560574825007379,45,0.27579006781507,2.85719309102492
"617","north_east","durango",2004,1.03352661211975,0.556415142427138,43,0.274786392728048,2.81096154633216
"618","north_east","durango",2005,1.12513866548851,0.550612435297976,46,0.293874131570607,3.08064399830685
"619","north_east","durango",2006,1.05917187904705,0.56111760415251,41,0.285216460061063,2.88398171441458
"620","north_east","durango",2007,1.17989415440387,0.593718136386692,44,0.311795726046153,3.25402975994134
"621","north_east","durango",2008,1.28089161643061,0.626144885379309,44,0.338485049731596,3.59984797869665
"622","north_east","durango",2009,1.20222413135004,0.599287101535844,44,0.317696587024688,3.32750951687293
"623","north_east","durango",2010,1.18779200422907,0.596619531776457,43,0.315801331408298,3.27983135274811
"624","north_east","durango",2011,1.33337625424446,0.62616485881996,45,0.350274356559756,3.79383072586013
"625","north_east","durango",2012,1.02558244476148,0.53115168311317,43,0.27267425641147,2.78871926255817
"626","north_east","durango",2013,1.0933445079726,0.549445167335002,50,0.279483148860712,2.98423820919064
"627","north_east","durango",2014,1.11893515272042,0.56529296936081,45,0.29394125581854,3.06159233863439
"628","north_east","durango",2015,1.17785218286741,0.580456623652452,51,0.299568773616058,3.2473919032564
"629","north_east","durango",2016,1.23207261567966,0.593744475302328,51,0.313358915366236,3.42832778369872
"630","north_east","nuevo leon",1980,1.8734070379975,0.804513632872271,33,0.535793789964456,6.51043997223532
"631","north_east","nuevo leon",1981,1.86873695454688,0.801533709754601,36,0.521480976280814,6.48010655918
"632","north_east","nuevo leon",1982,1.94572703572848,0.809119412276048,32,0.561418149073811,6.99871832406169
"633","north_east","nuevo leon",1983,1.87417201006102,0.797550797180645,34,0.531474872457919,6.51542218231806
"634","north_east","nuevo leon",1984,1.56918936470235,0.726552791623559,32,0.452772342934356,4.80275333395461
"635","north_east","nuevo leon",1985,1.62270672614948,0.734556001343327,33,0.464093584133104,5.06678617536723
"636","north_east","nuevo leon",1986,1.79047339196711,0.750660148330692,37,0.495849929375982,5.99228849629199
"637","north_east","nuevo leon",1987,1.6714454497439,0.750319752163156,39,0.45623510976257,5.31985182086031
"638","north_east","nuevo leon",1988,1.82674113575553,0.774611931219195,42,0.488737989794432,6.21360433480916
"639","north_east","nuevo leon",1989,1.88613535874251,0.784349683983832,37,0.522342352934109,6.59383656375449
"640","north_east","nuevo leon",1990,1.80319380683809,0.759958705674036,37,0.499372694273637,6.06899975714513
"641","north_east","nuevo leon",1991,1.64027322637963,0.693682132881988,29,0.487118836359032,5.15657823297796
"642","north_east","nuevo leon",1992,1.94116764533686,0.776619306206532,36,0.541693145389982,6.96688106937074
"643","north_east","nuevo leon",1993,2.13911015309365,0.823399780625755,35,0.601659842045824,8.49187779465271
"644","north_east","nuevo leon",1994,1.80290716962059,0.759748339576795,33,0.515630851049678,6.06726040523519
"645","north_east","nuevo leon",1995,1.99845003132348,0.818820602044542,32,0.576630789930955,7.37761216458921
"646","north_east","nuevo leon",1996,2.01365423479118,0.826946499098088,33,0.575904441615631,7.49063995243031
"647","north_east","nuevo leon",1997,1.79248346598629,0.751057945831339,33,0.51264967527612,6.00434555344289
"648","north_east","nuevo leon",1998,2.10561631941508,0.826857519377468,38,0.578849882025465,8.21216276557495
"649","north_east","nuevo leon",1999,2.12439026905276,0.835255522423737,39,0.579870212173735,8.36779382949808
"650","north_east","nuevo leon",2000,2.15951403754506,0.832482023027896,37,0.598051268344585,8.6669248348398
"651","north_east","nuevo leon",2001,2.10489812922659,0.825021397316218,36,0.587383006864601,8.20626698824859
"652","north_east","nuevo leon",2002,2.01439671337005,0.806045354267061,36,0.562128105910865,7.49620365734723
"653","north_east","nuevo leon",2003,1.90623504081374,0.796341862193729,38,0.52403845767797,6.72771149705257
"654","north_east","nuevo leon",2004,1.86447805022938,0.779236203167465,33,0.533240102431637,6.45256709098376
"655","north_east","nuevo leon",2005,1.79885866448597,0.764505909963907,34,0.510117627488408,6.04274672569267
"656","north_east","nuevo leon",2006,1.99360417470307,0.818738245495768,37,0.552104540433371,7.34194779583748
"657","north_east","nuevo leon",2007,1.90993653092337,0.79160397645593,34,0.541616921353005,6.75266019982238
"658","north_east","nuevo leon",2008,1.99854094827011,0.805169164022338,35,0.56212244587746,7.37828294505286
"659","north_east","nuevo leon",2009,2.06881406027517,0.827533072921016,32,0.596933557056069,7.91543032604509
"660","north_east","nuevo leon",2010,2.03281748170633,0.826832377460179,29,0.603694354266014,7.63556915729089
"661","north_east","nuevo leon",2011,2.06721819827563,0.812322256695027,33,0.591223717362309,7.90280846563027
"662","north_east","nuevo leon",2012,2.0171325300914,0.819464597299334,34,0.572015401151011,7.51673997565218
"663","north_east","nuevo leon",2013,1.89818064546884,0.788879210495903,35,0.533894463394296,6.67374148854883
"664","north_east","nuevo leon",2014,1.87055739393713,0.772873871040109,30,0.549970255775921,6.49191394446719
"665","north_east","nuevo leon",2015,1.86941738076281,0.770920044709051,29,0.555168739293786,6.48451729398454
"666","north_east","nuevo leon",2016,2.04246211489114,0.815833369095869,35,0.574475994914408,7.70956769172609
"667","north_east","san luis potosi",1980,2.26925666122573,0.836921175348591,48,0.586189313040485,9.67220841366225
"668","north_east","san luis potosi",1981,1.88748066961254,0.734625195005746,52,0.477692798532352,6.60271329340057
"669","north_east","san luis potosi",1982,2.06693562965398,0.813504825623952,51,0.525693614806061,7.9005756954052
"670","north_east","san luis potosi",1983,1.77782207192984,0.73722358502676,51,0.452161982243858,5.91695567139423
"671","north_east","san luis potosi",1984,2.06905395908368,0.785070338655855,53,0.521133962976678,7.91732945613958
"672","north_east","san luis potosi",1985,1.69731788939464,0.677365638800365,50,0.433872164616496,5.45928533079879
"673","north_east","san luis potosi",1986,2.12919746629567,0.808450715328209,59,0.522177293424481,8.40811630632271
"674","north_east","san luis potosi",1987,1.98062346893786,0.771945502169021,52,0.501265831723725,7.24726001840584
"675","north_east","san luis potosi",1988,1.84507998334332,0.732227494412508,53,0.464721492403458,6.32860595322221
"676","north_east","san luis potosi",1989,2.05749805621527,0.80076248329941,55,0.513433238792675,7.82636417124693
"677","north_east","san luis potosi",1990,1.65378249604402,0.701768295963985,51,0.420614404229857,5.22671250363604
"678","north_east","san luis potosi",1991,1.4421672468259,0.644469639382445,47,0.374574534801044,4.22985302599084
"679","north_east","san luis potosi",1992,1.95418493558697,0.765503948610505,48,0.50480068848935,7.05816382043777
"680","north_east","san luis potosi",1993,2.03795501487336,0.789461304308246,48,0.526439988295884,7.67489808742242
"681","north_east","san luis potosi",1994,1.84184913230378,0.745084515799048,52,0.466144146877643,6.30819216481144
"682","north_east","san luis potosi",1995,1.83282208096342,0.747255734000398,52,0.463859536769208,6.25150403853599
"683","north_east","san luis potosi",1996,1.74599626914591,0.721040715703141,52,0.441885237535475,5.73160885696577
"684","north_east","san luis potosi",1997,1.95071150334403,0.781804123588741,48,0.503903439229197,7.03369029481995
"685","north_east","san luis potosi",1998,1.92725252920078,0.755561191494384,57,0.476682683826815,6.87060749263777
"686","north_east","san luis potosi",1999,2.17827246266359,0.822487509186501,55,0.543571587880638,8.83103712716447
"687","north_east","san luis potosi",2000,2.17786586587333,0.832171666031684,56,0.541037413174597,8.82744718569272
"688","north_east","san luis potosi",2001,2.07200310874506,0.799870527960589,60,0.506064664870446,7.94071330991803
"689","north_east","san luis potosi",2002,1.95088779319435,0.780271974085836,60,0.47648354053904,7.03493037233253
"690","north_east","san luis potosi",2003,1.99656975648763,0.787934004561183,57,0.493827464512214,7.36375325944587
"691","north_east","san luis potosi",2004,2.02685203036977,0.784932767919982,63,0.489207366938573,7.5901551333087
"692","north_east","san luis potosi",2005,2.05616520268499,0.801580012584559,59,0.504266418388907,7.81593972280674
"693","north_east","san luis potosi",2006,2.10128264918831,0.812547245448594,61,0.511152304501776,8.17665096409677
"694","north_east","san luis potosi",2007,2.03841611805986,0.798562651257441,62,0.493905923065209,7.6784378234156
"695","north_east","san luis potosi",2008,1.98687784200309,0.788397896797768,63,0.479559071383027,7.29272912843167
"696","north_east","san luis potosi",2009,2.21456559810747,0.845742349952683,63,0.534514502750977,9.15743024242923
"697","north_east","san luis potosi",2010,2.0807099769707,0.822677180587707,60,0.508191224590402,8.01015392076124
"698","north_east","san luis potosi",2011,2.18706466864446,0.844047386758511,63,0.527876792109362,8.90902375949684
"699","north_east","san luis potosi",2012,2.16974219028629,0.851266227011567,64,0.521712716322265,8.7560263610781
"700","north_east","san luis potosi",2013,2.05313545449113,0.818165949486365,64,0.493674723077944,7.79229523006464
"701","north_east","san luis potosi",2014,2.0534205595468,0.811341139664794,69,0.484971400062153,7.79451716955802
"702","north_east","san luis potosi",2015,2.08362858386825,0.793063786328427,68,0.493808455738152,8.0335665607715
"703","north_east","san luis potosi",2016,2.25628235411137,0.84772878604915,69,0.532882758537502,9.54752877614949
"704","north_east","tamaulipas",1980,1.34920066676615,0.655048249756975,42,0.360973762947462,3.85434339426434
"705","north_east","tamaulipas",1981,1.33096859371583,0.614393866333749,37,0.368595638537012,3.78470745664395
"706","north_east","tamaulipas",1982,1.28640149228674,0.606293120987667,47,0.334117448306496,3.61973743806799
"707","north_east","tamaulipas",1983,1.39474976596255,0.657873517282444,43,0.370825726645859,4.03396501097251
"708","north_east","tamaulipas",1984,1.17612229501614,0.556248744183153,42,0.314667270018453,3.24177913558365
"709","north_east","tamaulipas",1985,1.17453190213092,0.55423425877264,34,0.333071985672472,3.23662753073468
"710","north_east","tamaulipas",1986,1.4091429485114,0.663441473856733,41,0.3794575473964,4.09244646328111
"711","north_east","tamaulipas",1987,1.21979084495231,0.568289062298592,43,0.324308945929983,3.38647936029189
"712","north_east","tamaulipas",1988,1.18234705088636,0.525835520016266,40,0.320516586566084,3.26202135536465
"713","north_east","tamaulipas",1989,1.31869129013483,0.588541431981974,34,0.373952487537663,3.73852552909612
"714","north_east","tamaulipas",1990,1.20798692437776,0.545696330993201,29,0.358740955760519,3.3467406247419
"715","north_east","tamaulipas",1991,1.26417910739522,0.544016698514542,36,0.352775896850672,3.54018543093978
"716","north_east","tamaulipas",1992,1.30427813024276,0.561616934557099,41,0.351219286125305,3.68502802306293
"717","north_east","tamaulipas",1993,1.36295065419193,0.63691375753277,44,0.360169755229918,3.90770659841897
"718","north_east","tamaulipas",1994,1.28190576940882,0.606128882830435,41,0.345194800688619,3.60350062710439
"719","north_east","tamaulipas",1995,1.33067733673553,0.616349054272876,43,0.3537906242168,3.78360529469275
"720","north_east","tamaulipas",1996,0.982644403761799,0.390630038481041,45,0.258138042551045,2.67151146435573
"721","north_east","tamaulipas",1997,1.0053389430814,0.404071691243935,43,0.267292064276675,2.73283339083686
"722","north_east","tamaulipas",1998,1.0317369944968,0.417035783115886,50,0.263734899581421,2.80593549870455
"723","north_east","tamaulipas",1999,1.08880082273339,0.43675084152279,50,0.278321681959083,2.9707095283979
"724","north_east","tamaulipas",2000,0.966846098703554,0.37850265031181,49,0.248430303725208,2.62963774906166
"725","north_east","tamaulipas",2001,0.999924539661879,0.392077112893033,50,0.255602929296282,2.71807671373227
"726","north_east","tamaulipas",2002,1.0119490393416,0.399310254824203,43,0.269049507660934,2.75095751773312
"727","north_east","tamaulipas",2003,1.07219753445201,0.43260799130222,46,0.280046476913514,2.92179319144179
"728","north_east","tamaulipas",2004,1.20781872083393,0.492841632582082,45,0.317290730155278,3.34617773844962
"729","north_east","tamaulipas",2005,1.20826676243627,0.519321100216708,42,0.323267406120075,3.34767730119343
"730","north_east","tamaulipas",2006,1.21337330545063,0.513622119795013,42,0.324633643250659,3.36481608204731
"731","north_east","tamaulipas",2007,1.16957403667774,0.486112247769027,45,0.307243954466872,3.22062048010523
"732","north_east","tamaulipas",2008,1.11571931296245,0.462051643939284,43,0.296639178624695,3.0517625622333
"733","north_east","tamaulipas",2009,1.07064240646448,0.420487606056938,42,0.286446506996573,2.91725296031129
"734","north_east","tamaulipas",2010,1.25908238027467,0.519261173677347,45,0.330757555643089,3.52218797486278
"735","north_east","tamaulipas",2011,1.17971823031688,0.494476511371293,40,0.319803952661349,3.25345734807877
"736","north_east","tamaulipas",2012,1.09527423079022,0.450684531076516,43,0.291203391763229,2.99000252173005
"737","north_east","tamaulipas",2013,1.2341924054071,0.512260878594143,40,0.33457108608705,3.43560282577244
"738","north_east","tamaulipas",2014,1.14380368415147,0.463577132597865,42,0.306020542467528,3.1386842522309
"739","north_east","tamaulipas",2015,1.33319603020466,0.581914927923969,46,0.348216479983529,3.79314704796984
"740","north_east","tamaulipas",2016,1.2768836107376,0.559135288662595,45,0.33543389101844,3.58544864308964
"741","north_east","zacatecas",1980,1.24664730892802,0.614771899234495,38,0.342712791996601,3.47866051055103
"742","north_east","zacatecas",1981,1.04047491766861,0.561597484654997,46,0.271760870219586,2.83056097861093
"743","north_east","zacatecas",1982,1.06355497704338,0.552986104775197,45,0.279393032584707,2.89665023228432
"744","north_east","zacatecas",1983,0.926953695825248,0.527516708119234,35,0.260720942026961,2.52680003988008
"745","north_east","zacatecas",1984,0.977643448348875,0.536395120750173,44,0.258349486396271,2.65818470567503
"746","north_east","zacatecas",1985,1.05823423710813,0.550746429475407,33,0.302654639952871,2.8812788395705
"747","north_east","zacatecas",1986,0.986319272463074,0.527534860522509,50,0.252125120709797,2.68134697926537
"748","north_east","zacatecas",1987,1.01316457570339,0.535236658838151,53,0.255186418974652,2.75430343975862
"749","north_east","zacatecas",1988,1.04793532705014,0.535679514679573,54,0.2627073246765,2.8517570898137
"750","north_east","zacatecas",1989,1.34686284402565,0.606785292164759,61,0.327634193732796,3.8453431472178
"751","north_east","zacatecas",1990,1.05857104626507,0.536415837401407,53,0.266622976172549,2.88224944411245
"752","north_east","zacatecas",1991,1.13843886891007,0.514872491086547,57,0.281579132564355,3.12189087806922
"753","north_east","zacatecas",1992,1.46321639739795,0.659520869515195,54,0.366814301666164,4.31983150229926
"754","north_east","zacatecas",1993,1.1173660757076,0.537560535841275,51,0.284185052970771,3.05679223132705
"755","north_east","zacatecas",1994,1.0360287940378,0.505154477403583,48,0.267624644423934,2.81800389042446
"756","north_east","zacatecas",1995,1.14011291715049,0.53786038124722,48,0.294511422666503,3.12712145089453
"757","north_east","zacatecas",1996,1.22235979264011,0.571476162018999,55,0.305030736437056,3.39519023271147
"758","north_east","zacatecas",1997,1.16668814027932,0.541665221355525,54,0.292477514740675,3.21133950147372
"759","north_east","zacatecas",1998,1.10118749389708,0.523142028994896,51,0.280070276955307,3.00773557175433
"760","north_east","zacatecas",1999,1.22083037427566,0.551359638581045,52,0.308973695683334,3.39000153527475
"761","north_east","zacatecas",2000,1.1694821617931,0.545460572369964,54,0.293177949107212,3.22032459956235
"762","north_east","zacatecas",2001,1.21270666125835,0.566109394536514,53,0.305445213516649,3.36257369446851
"763","north_east","zacatecas",2002,1.04062384310098,0.509667543174768,51,0.264666834266487,2.83098255251927
"764","north_east","zacatecas",2003,1.06649267809239,0.539990840577736,51,0.271246178674874,2.90517223613134
"765","north_east","zacatecas",2004,1.14773679566909,0.561285603442915,52,0.290474816896679,3.15105335600058
"766","north_east","zacatecas",2005,1.36230270637914,0.586904248884348,53,0.343124066451911,3.90517542859703
"767","north_east","zacatecas",2006,1.24582533665504,0.570843549376628,50,0.31846063658787,3.47580232290067
"768","north_east","zacatecas",2007,1.42629947063392,0.629146406296349,51,0.362757559430643,4.16326436897291
"769","north_east","zacatecas",2008,1.44604437997051,0.643816904958192,52,0.365971952874035,4.24628456239848
"770","north_east","zacatecas",2009,1.55701450849444,0.653991345252906,51,0.39600293958499,4.74463501171075
"771","north_east","zacatecas",2010,1.32928593014835,0.564802721127096,53,0.334808109602972,3.77834442221753
"772","north_east","zacatecas",2011,1.72507110122887,0.678737812934838,53,0.434494777409325,5.6129201010225
"773","north_east","zacatecas",2012,1.20561139002348,0.499976506983597,53,0.303658122947653,3.33879976304216
"774","north_east","zacatecas",2013,1.12161572156574,0.48271738755994,53,0.282502079440868,3.06981015696757
"775","north_east","zacatecas",2014,1.31652545175401,0.555646040752181,51,0.334838208692841,3.73043724913285
"776","north_east","zacatecas",2015,1.35313153032564,0.577578450734,56,0.33615237481983,3.86952410937121
"777","north_east","zacatecas",2016,1.30224975319723,0.546355502550543,56,0.323512043977306,3.67756097236609
"778","north_west","baja california",1980,1.96370738627157,0.764443003116397,58,0.483618999496143,7.12569586231102
"779","north_west","baja california",1981,1.8710286828649,0.709484739468185,56,0.464811233058543,6.49497423271256
"780","north_west","baja california",1982,1.53756840128711,0.603880988685097,57,0.380299011669627,4.65326163821535
"781","north_west","baja california",1983,1.77569007107971,0.688592039309554,53,0.447244210184798,5.90435415486787
"782","north_west","baja california",1984,1.6827685518818,0.605339271455743,57,0.416212518814555,5.38043137336264
"783","north_west","baja california",1985,1.80572650515882,0.659600882108781,66,0.430996494065628,6.08439018406591
"784","north_west","baja california",1986,1.83769576643418,0.68411003998084,62,0.445271608574989,6.28204626909631
"785","north_west","baja california",1987,1.93089789159973,0.686581724086651,60,0.471601220233352,6.89569905297857
"786","north_west","baja california",1988,2.036855191607,0.734095792481915,64,0.489760147323392,7.66646169605902
"787","north_west","baja california",1989,2.24200611085246,0.757017140064446,70,0.527717693705354,9.41219426556569
"788","north_west","baja california",1990,2.2630102430212,0.765390409422783,66,0.540142418018589,9.61198005653343
"789","north_west","baja california",1991,2.03758577295196,0.669193729495718,67,0.484598033053625,7.67206471643789
"790","north_west","baja california",1992,2.0481633116465,0.701453494145478,69,0.483729757251658,7.75364698700821
"791","north_west","baja california",1993,1.76501849830119,0.629160881794803,72,0.412708976848366,5.84168041825035
"792","north_west","baja california",1994,1.78216527606359,0.597136190388378,73,0.415378655947992,5.94271010562332
"793","north_west","baja california",1995,1.82291331883084,0.66284965616291,68,0.432020379200791,6.18986525837806
"794","north_west","baja california",1996,2.11693556514746,0.735444462826158,71,0.496620817469596,8.30564633754199
"795","north_west","baja california",1997,1.97138782718443,0.668825752715303,72,0.460963697497617,7.18063505689554
"796","north_west","baja california",1998,1.97606692802604,0.673727691900835,71,0.463573851433011,7.21431270153646
"797","north_west","baja california",1999,2.18110859529815,0.742140573689475,70,0.51338379144472,8.85611867023701
"798","north_west","baja california",2000,1.75813903709729,0.576986320654251,70,0.413826293059284,5.80163072256377
"799","north_west","baja california",2001,1.70598786782042,0.560068899813969,70,0.401551083530812,5.50682299431792
"800","north_west","baja california",2002,1.82846931372336,0.603797891865072,66,0.436424819301214,6.2243518330413
"801","north_west","baja california",2003,1.77425984047581,0.590899124490708,64,0.426619312183817,5.89591560283549
"802","north_west","baja california",2004,1.68066940457214,0.564099655537635,65,0.402614634414158,5.3691489012489
"803","north_west","baja california",2005,1.66860523120454,0.54995350279833,68,0.395450215473632,5.30476371599244
"804","north_west","baja california",2006,1.62335284442995,0.530898249410169,69,0.383399152257356,5.07006097637884
"805","north_west","baja california",2007,1.59439943847253,0.511420972162799,63,0.384829252188277,4.92537019586627
"806","north_west","baja california",2008,1.44274345393932,0.458929266976427,65,0.345618017845142,4.23229099971459
"807","north_west","baja california",2009,1.36217651404016,0.436400597649155,67,0.323965777607178,3.90468265646823
"808","north_west","baja california",2010,1.57794442399859,0.52153886961559,71,0.370176618820794,4.84498633060694
"809","north_west","baja california",2011,1.58645990351996,0.506648822926392,70,0.373416895426414,4.88641987536388
"810","north_west","baja california",2012,1.61615162228224,0.517993148893844,71,0.379139806154995,5.03368148659193
"811","north_west","baja california",2013,1.55284730682044,0.495591934520543,70,0.365505247940771,4.72490430022726
"812","north_west","baja california",2014,1.46169770750024,0.475876569451769,67,0.347634854628675,4.31327599698676
"813","north_west","baja california",2015,1.48502752043065,0.469867054875638,70,0.349541999184236,4.41508691619993
"814","north_west","baja california",2016,1.4549146762205,0.467681202657906,68,0.344806735258653,4.28411791287504
"815","north_west","baja california sur",1980,1.98309758814309,0.78899867607189,36,0.553393918715403,7.26521280310952
"816","north_west","baja california sur",1981,1.64882045708689,0.6850513815232,32,0.475749019351105,5.20084159189362
"817","north_west","baja california sur",1982,1.68052965140666,0.681609044333596,33,0.480630921530691,5.36839859812385
"818","north_west","baja california sur",1983,1.66162088393401,0.701754167590002,16,0.599303052272282,5.26784248943385
"819","north_west","baja california sur",1984,1.72826775312309,0.714128287374321,22,0.559121325313855,5.63089136132379
"820","north_west","baja california sur",1985,1.77008749692498,0.757247529806798,20,0.590869722421835,5.87136706547216
"821","north_west","baja california sur",1986,1.69684784743503,0.709871457310133,36,0.473514407647049,5.45671984061506
"822","north_west","baja california sur",1987,1.58234842293772,0.665026842628548,43,0.420703066644975,4.86637069907218
"823","north_west","baja california sur",1988,1.73037085072096,0.660009432687525,45,0.454563769541167,5.64274613692519
"824","north_west","baja california sur",1989,1.83267035610548,0.739909316291362,42,0.490324331273343,6.25055560192635
"825","north_west","baja california sur",1990,1.87972923947123,0.767870572560613,46,0.490965082599524,6.55173067195052
"826","north_west","baja california sur",1991,1.83549612580675,0.746751734344278,52,0.464536297058823,6.26824321134816
"827","north_west","baja california sur",1992,1.94083884376959,0.708265231116979,56,0.48215385707457,6.96459072451129
"828","north_west","baja california sur",1993,1.78384881351619,0.720361641514806,48,0.460799841829406,5.95272330709091
"829","north_west","baja california sur",1994,1.9035379780182,0.728679445317137,54,0.477198694153146,6.70959088387489
"830","north_west","baja california sur",1995,2.2985677878204,0.850939626205412,60,0.561400671802012,9.9599075340192
"831","north_west","baja california sur",1996,1.97919532286613,0.733960308065001,57,0.489530107770853,7.23691725972274
"832","north_west","baja california sur",1997,2.10165536800821,0.76902912945277,57,0.519819123919705,8.1796991238128
"833","north_west","baja california sur",1998,2.4125585697562,0.84045814557522,61,0.586872438675849,11.1624846354275
"834","north_west","baja california sur",1999,2.49626242693522,0.861914401495553,61,0.607234011408233,12.1370459848862
"835","north_west","baja california sur",2000,2.56649006491295,0.875516751109319,61,0.624317395695396,13.020044634362
"836","north_west","baja california sur",2001,2.48585233989307,0.873747858859532,58,0.612212099378424,12.0113536489314
"837","north_west","baja california sur",2002,2.5009665740433,0.885553214969813,61,0.608378329444618,12.1942749358237
"838","north_west","baja california sur",2003,2.58943022786038,0.895270006237848,61,0.629897757366757,13.3221788339884
"839","north_west","baja california sur",2004,2.48976343932422,0.876146226365548,58,0.613175319258863,12.0584232342685
"840","north_west","baja california sur",2005,2.61167988436108,0.900344133352324,56,0.648807876929657,13.6219148837704
"841","north_west","baja california sur",2006,2.49458533712928,0.877444197597505,57,0.617005615777258,12.116708127764
"842","north_west","baja california sur",2007,2.68870084827916,0.905798472084819,57,0.665017747776229,14.7125496649636
"843","north_west","baja california sur",2008,2.67141665395838,0.904443339274939,56,0.663648013689582,14.4604401290116
"844","north_west","baja california sur",2009,2.72029964629117,0.913250795559374,61,0.661732696300623,15.184871653786
"845","north_west","baja california sur",2010,2.75080655837871,0.913105197165273,58,0.677464639014483,15.6552536694185
"846","north_west","baja california sur",2011,2.75780654559044,0.914953149924394,59,0.676341194539428,15.7652246937365
"847","north_west","baja california sur",2012,2.73943350175143,0.913237818628628,60,0.669077421335705,15.4782142309817
"848","north_west","baja california sur",2013,2.70019227302711,0.906482411648638,58,0.664999426420651,14.8825929709956
"849","north_west","baja california sur",2014,2.64913257617756,0.903166111262067,55,0.661071204645509,14.1417664184515
"850","north_west","baja california sur",2015,2.6744485514637,0.902545764320676,61,0.650579083627886,14.5043492316781
"851","north_west","baja california sur",2016,2.68633998664556,0.900678271556017,60,0.656109896424452,14.6778563401111
"852","north_west","nayarit",1980,2.03713889058906,0.789863466807378,47,0.529106699619583,7.66863697198543
"853","north_west","nayarit",1981,1.95261550000214,0.774996798272486,46,0.510002190801339,7.04709517500934
"854","north_west","nayarit",1982,1.9112884461566,0.766043589941044,44,0.50507205797126,6.76179539762655
"855","north_west","nayarit",1983,2.03944742109252,0.802622228724971,46,0.532681755716981,7.68636070437239
"856","north_west","nayarit",1984,2.14844737482952,0.81918100604924,45,0.564391348222507,8.57153967211484
"857","north_west","nayarit",1985,2.15875501962686,0.833349084063275,44,0.570466923823692,8.66034897950613
"858","north_west","nayarit",1986,2.13466990277495,0.823405507188431,47,0.55443845888579,8.45425531998435
"859","north_west","nayarit",1987,2.25912717769295,0.847205265756473,47,0.58676378450778,9.574728481996
"860","north_west","nayarit",1988,2.27953015077135,0.850589142595291,49,0.585723382931632,9.77208792275237
"861","north_west","nayarit",1989,2.28727703939532,0.852992632742397,47,0.594075156593845,9.84808519062216
"862","north_west","nayarit",1990,2.27439812019287,0.850235896744366,45,0.597478270349653,9.72206573620197
"863","north_west","nayarit",1991,2.08278819396502,0.786865931675844,51,0.529725473233124,8.02681806862644
"864","north_west","nayarit",1992,2.25309297781915,0.834537219509616,47,0.585196519951192,9.51712662194773
"865","north_west","nayarit",1993,2.135732605019,0.821263004569866,48,0.551697677026107,8.46324445162393
"866","north_west","nayarit",1994,1.95417455381514,0.774509335862209,47,0.50755834735977,7.05809054457182
"867","north_west","nayarit",1995,2.00926845456557,0.78689327712729,50,0.513613660190034,7.45785958813084
"868","north_west","nayarit",1996,2.10603634652237,0.820125762811711,51,0.535638286956056,8.21561282105363
"869","north_west","nayarit",1997,2.09981513865407,0.818888349335463,52,0.531431439872797,8.16466044293215
"870","north_west","nayarit",1998,2.13343814317583,0.830133072265708,51,0.542607516828662,8.44384812074022
